List Price,Address,,,City,Tax ID,,,,,,,,,,Yr Built,,,,,,,,,SF Total,SF Up+Mn,SF Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O/Price,Close Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374900,10112 N BUCHANAN AVE,,,Portland,R213030,,,,,,,,,,1950,,,,,,,,,936,936,COUNTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374900,370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479900,9114 N BERKELEY AVE,,,Portland,R248546,,,,,,,,,,1959,,,,,,,,,936,936,trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479900,481000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725000,8116 N PORTSMOUTH AVE,,,Portland,R558142,,,,,,,,,,2016,,,,,,,,,2109,2109,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725000,735000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499000,3914 N ALASKA ST,,,Portland,R144198,,,,,,,,,,1963,,,,,,,,,1266,1266,Tax Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,505000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565000,9657 N CENTRAL ST,,,Portland,R228643,,,,,,,,,,1950,,,,,,,,,2118,1059,Tax record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565000,585000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215000,8833 N SYRACUSE ST,,,Portland,R603074,,,,,,,,,,1969,,,,,,,,,727,727,RMLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000,209500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439900,9484 N Trumbull AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,1360,1360,plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534999,439900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465000,8823 N DANA AVE,,,Portland,R292835,,,,,,,,,,1975,,,,,,,,,987,987,appraiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465000,465000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359900,5445 N Cecelia ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,1106,1106,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,364900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679000,6223 N YALE ST,,,Portland,R165684,,,,,,,,,,1997,,,,,,,,,1871,1384,"mls, plans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299900,6723 N SALEM AVE,,,Portland,R607063,,,,,,,,,,2008,,,,,,,,,1012,977,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,299000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599900,8407 N HARTMAN ST,,,Portland,R228845,,,,,,,,,,1982,,,,,,,,,2052,2052,RMLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639000,617000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220000,6716 N PITTSBURG AVE,,,Portland,R590230,,,,,,,,,,2007,,,,,,,,,571,571,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,213000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389999,9212 N CLARENDON AVE,,,Portland,R137290,,,,,,,,,,1960,,,,,,,,,2016,1008,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,395000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485000,9804 N Hudson ST,,,Portland,R181333,,,,,,,,,,1970,,,,,,,,,980,980,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485000,485000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314900,7457 N Mohawk AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,932,932,plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314900,310000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400000,8613 N CURTIS AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,1019,1019,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299900,7559 N Gravenstein AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,916,916,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,304000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519000,7007 N KNOWLES AVE,,,Portland,R721204,,,,,,,,,,1949,,,,,,,,,2182,1091,RMLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559000,514000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659000,7537 N RICHMOND AVE,,,Portland,R324175,,,,,,,,,,1927,,,,,,,,,3280,2000,PDXMAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699000,670000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520000,9215 N FORTUNE AVE,,,Portland,R175023,,,,,,,,,,1964,,,,,,,,,1264,1264,Tax Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520000,535000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860000,7306 N WASHBURNE AVE,,,Portland,R219926,,,,,,,,,,1941,,,,,,,,,3093,1926,APPRAISER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860000,840000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450000,9211 N HODGE AVE,,,Portland,R532703,,,,,,,,,,2004,,,,,,,,,1524,1524,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465000,457000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455000,7710 N HUDSON ST,,,Portland,R245448,,,,,,,,,,1977,,,,,,,,,1400,1400,Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462000,455000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,10115 N HUDSON ST,,,Portland,R181506,,,,,,,,,,1950,,,,,,,,,784,784,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,455000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585000,9617 N KALMAR ST,,,Portland,R111103,,,,,,,,,,1971,,,,,,,,,2349,1204,Floor plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585000,595000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449900,9008 N ENDICOTT AVE,,,Portland,R573596,,,,,,,,,,2007,,,,,,,,,1609,1609,Title Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487950,10137 N TIOGA AVE,,,Portland,R314704,,,,,,,,,,1996,,,,,,,,,1306,1306,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487950,488000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259900,7466 N Macrum AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,832,832,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259900,270000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699950,3916 N WILLIS BLVD,,,Portland,R292707,,,,,,,,,,2018,,,,,,,,,2332,2126,Taxes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699950,706500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325000,7805 N SMITH ST,,,Portland,R245393,,,,,,,,,,1928,,,,,,,,,1520,1020,tax record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,272500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565000,7951 N COURTENAY AVE,,,Portland,R688379,,,,,,,,,,2018,,,,,,,,,1876,1531,Builder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575000,550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,9833 N EXETER AVE,,,Portland,R137526,,,,,,,,,,2015,,,,,,,,,1417,1417,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415000,420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575000,8745 N CURTIS AVE,,,Portland,R241840,,,,,,,,,,1900,,,,,,,,,1869,1869,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599000,550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375000,6114 N FESSENDEN ST,,,Portland,R226282,,,,,,,,,,1954,,,,,,,,,832,832,maps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000,375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399000,8817 N DWIGHT AVE,,,Portland,R292371,,,,,,,,,,1951,,,,,,,,,681,681,RMLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500000,8910 N SYRACUSE ST,,,Portland,R191948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000,480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475000,7819 N MCKENNA AVE,,,Portland,R309299,,,,,,,,,,1963,,,,,,,,,1092,1092,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,477000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689000,7304 N FOWLER AVE,,,Portland,R219894,,,,,,,,,,1927,,,,,,,,,2571,1673,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689000,704000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349900,10015 N MACRUM AVE,,,Portland,R151101,,,,,,,,,,1926,,,,,,,,,1440,720,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,370000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749000,4839 N PRINCETON ST,,,Portland,R292117,,,,,,,,,,2012,,,,,,,,,2476,2476,Floor Plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749000,725000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349900,8343 N Newman AVE,,,Portland,R167742,,,,,,,,,,1954,,,,,,,,,792,792,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349900,340000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650000,9504 N EDISON ST,,,Portland,R264253,,,,,,,,,,2000,,,,,,,,,2860,2170,Appraiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650000,685000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485000,6937 N OLYMPIA ST,,,Portland,R151422,,,,,,,,,,2016,,,,,,,,,1893,1608,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519900,485000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239900,6663 N Fessenden ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,926,926,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,239900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450000,9111 N WALL AVE,,,Portland,R174979,,,,,,,,,,1963,,,,,,,,,1200,1200,PDXMAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,445000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429900,8036 N Hudson ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,1171,1171,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439900,429900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336900,8553 N NEWMAN AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,950,950,Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337900,336900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239900,6655 N Fessenden ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,923,923,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,242900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269900,8478 N Willamette BLVD,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,759,759,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299900,274900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329900,7465 N Mohawk AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,915,915,plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329900,325000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379900,5451 N Cecelia ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,1106,1106,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,379900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379900,6195 N Amherst ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,930,930,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379900,385400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,7525 N FESSENDEN ST,,,Portland,R314626,,,,,,,,,,1943,,,,,,,,,1828,1064,Tax Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,405000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435000,10117 N MOHAWK AVE,,,Portland,R112133,,,,,,,,,,1957,,,,,,,,,914,914,Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,430000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468000,9237 N HAVEN AVE,,,Portland,R547614,,,,,,,,,,2006,,,,,,,,,1860,1860,Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506000,463000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,8204 N WASHBURNE AVE,,,Portland,R125184,,,,,,,,,,1922,,,,,,,,,999,999,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,440000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275000,7630 N DRUMMOND AVE,,,Portland,R242463,,,,,,,,,,1925,,,,,,,,,1105,805,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443000,8947 N HAVEN AVE,,,Portland,R590991,,,,,,,,,,2008,,,,,,,,,1428,1428,Floorplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443000,443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439900,9533 N BURR AVE,,,Portland,R213007,,,,,,,,,,1925,,,,,,,,,1706,874,trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439900,439900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559000,7522 N JERSEY ST,,,Portland,R264064,,,,,,,,,,1908,,,,,,,,,2264,1328,COUNTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559000,585000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479800,3835 N ALASKA ST,,,Portland,R144208,,,,,,,,,,1963,,,,,,,,,1422,1422,Tax Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499900,463215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499900,7225 N MONTEITH AVE,,,Portland,R248251,,,,,,,,,,1945,,,,,,,,,1617,1170,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499900,501149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484900,3274 N ARLINGTON PL,,,Portland,R576698,,,,,,,,,,2011,,,,,,,,,1495,1495,floor plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484900,531000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450000,7120 N LEONARD ST,,,Portland,R263712,,,,,,,,,,1970,,,,,,,,,1090,1090,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599900,6976 N CHARLESTON AVE,,,Portland,R635334,,,,,,,,,,2020,,,,,,,,,1874,1393,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599900,599900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474900,6812 N CATLIN AVE,,,Portland,R125051,,,,,,,,,,1996,,,,,,,,,1512,1512,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474900,487770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339900,5269 N Oberlin ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,930,930,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389900,339900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545000,9515 N KELLOGG ST,,,Portland,R264131,,,,,,,,,,1957,,,,,,,,,1800,900,tax record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550000,545000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484900,4925 N CECELIA ST,,,Portland,R547544,,,,,,,,,,2006,,,,,,,,,1818,1818,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494900,479900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574900,8443 N HARTMAN ST,,,Portland,R228841,,,,,,,,,,1955,,,,,,,,,1504,1504,pmaps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574900,580000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549900,7149 N Fiske AVE,,,Portland,Not Found,,,,,,,,,,1900,,,,,,,,,2948,1982,Trio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599900,540000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349900,5273 N Oberlin ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,930,930,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419900,363700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459950,10014 N OSWEGO AVE,,,Portland,R112119,,,,,,,,,,1969,,,,,,,,,1040,1040,tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459950,465000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349900,9223 N SENECA ST,,,Portland,R228759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399900,8919 N MCKENNA AVE,,,Portland,R297786,,,,,,,,,,1921,,,,,,,,,1583,912,county,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,415000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307900,8111 N Syracuse ST,,,Portland,New Construction,,,,,,,,,,2023,,,,,,,,,956,956,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307900,304000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625900,3158 N HALLECK ST,,,Portland,R296100,,,,,,,,,,1947,,,,,,,,,2622,1536,rmls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642900,625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,7058 N WELLESLEY AVE,,,Portland,R307623,,,,,,,,,,1945,,,,,,,,,2287,1487,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415000,425000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549000,8515 N RICHMOND AVE,,,Portland,R245168,,,,,,,,,,1904,,,,,,,,,2100,1560,pdxmaps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549000,560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615000,9140 N SMITH ST,,,Portland,R680819,,,,,,,,,,2018,,,,,,,,,1835,1835,FLRPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615000,615000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459814,6134 N LOVELY ST,,,Portland,R309276,,,,,,,,,,1923,,,,,,,,,1154,754,gis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489814,450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469900,8944 N CLARENDON AVE,,,Portland,R137250,,,,,,,,,,1923,,,,,,,,,2026,1027,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469900,484405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465000,9209 N MINERVA AVE,,,Portland,R126275,,,,,,,,,,1963,,,,,,,,,1200,1200,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465000,465000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330000,4214 N JUNEAU ST,,,Portland,R119759,,,,,,,,,,1984,,,,,,,,,1080,1080,TAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340000,329300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279900,7553 N Gilbert AVE,,,Portland,New Construction,,,,,,,,,,2023,,,,,,,,,876,876,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298900,279900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219000,6752 N PITTSBURG AVE,,,Portland,R591125,,,,,,,,,,2007,,,,,,,,,571,571,County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000,219000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234900,6755 N SALEM AVE,,,Portland,R607071,,,,,,,,,,2008,,,,,,,,,576,576,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,245000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319900,8361 N Swenson ST,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,932,932,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319900,319900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724000,8031 N RENO AVE,,,Portland,R240522,,,,,,,,,,1906,,,,,,,,,2462,1982,RMLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749000,715000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225000,7534 N Johnswood DR,,,Portland,R225880,,,,,,,,,,1941,,,,,,,,,660,660,TRIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249900,225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525000,7318 N SYRACUSE ST,,,Portland,R272786,,,,,,,,,,1907,,,,,,,,,2404,1524,pdxmaps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,611000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278900,7545 N Gilbert AVE,,,Portland,Not Found,,,,,,,,,,2023,,,,,,,,,876,876,Plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278900,285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379900,9455 N CHICAGO AVE,,,Portland,R252607,,,,,,,,,,1943,,,,,,,,,768,768,broker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399900,393000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490000,5275 N BOWDOIN ST,,,Portland,R291765,,,,,,,,,,1944,,,,,,,,,1815,1166,Tax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490000,490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499000,8359 N SWENSON ST,,,Portland,R229017,,,,,,,,,,1954,,,,,,,,,1100,1100,tax record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,499000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314900,7459 N Mohawk AVE,,,Portland,New Construction,,,,,,,,,,2024,,,,,,,,,932,932,plans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314900,314900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
